Depth_wrt_startup,Correction_depth,heav_data,cude_tra_data
0.0,1401.3471069,0.0,0.5
0.0,1401.3411688,0.0,0.5
-0.006118048323713987,1400.6085663858137,-6.118048323713987e-05,0.5
-0.006118048323713987,1400.6025556266482,-0.00011593701573438005,0.5
0.0010200896442082996,1401.444369182783,-9.325683022400145e-05,0.5
0.0010200896442082996,1401.4384431975718,-7.23783791135407e-05,0.5
0.0010200896442082996,1401.4325172123604,-5.322588121855832e-05,0.5
0.0010200896442082996,1401.426591227149,-3.572250370698139e-05,0.5
0.0,1401.2995052408235,-2.9991747870110246e-05,0.5
0.0,1401.2935671408236,-2.4684108877575663e-05,0.5
0.0030590241618570213,1401.6509611979168,1.0806428378663557e-05,0.5
0.0030590241618570213,1401.6450594274995,4.2693879767385535e-05,0.5
0.010197162129779308,1402.4869819723826,0.00014256049629762124,0.5
0.010197162129779308,1402.4811649759197,0.00023172764869334528,0.5
0.02141441390376686,1403.8076644529644,0.0004229919653459057,0.5
0.02141441390376686,1403.8019806748268,0.0005930148905064806,0.5
0.03161157603354614,1405.007453369083,0.0008450420699962584,0.5
0.03161157603354614,1405.0018906944822,0.0010676413211870772,0.5
0.03874909161608453,1405.8440784120576,0.0013340175964782625,0.5
0.03874909161608453,1405.8386005040193,0.0015670861562579379,0.5
0.04690731922821506,1406.8021069123959,0.0018505947053996615,0.5
0.04690731922821506,1406.7967258931003,0.0020964994261002145,0.5
0.05608439171378607,1407.8813413450846,0.002399101902455921,0.5
0.05608439171378607,1407.8760693145375,0.0026594486216637773,0.5
0.06220306242288398,1408.5975355213013,0.0029416501329335085,0.5
0.06220306242288398,1408.5923361573114,0.0031809232424115986,0.5
0.068321110746598,1409.3138011075077,0.003441544907966962,0.5
0.068321110746598,1409.3086744026832,0.0036588966824269544,0.5
0.068321110746598,1409.3035476978584,0.003836218796028813,0.5
0.068321110746598,1409.298420993034,0.003976627604290342,0.5
0.065262086584741,1408.9299621311163,0.004052522152085696,0.5
0.065262086584741,1408.924799096709,0.004100564634341086,0.5
0.06424199694053273,1408.7984760611876,0.004113099148757149,0.5
0.06424199694053273,1408.7933009119915,0.00410381471598782,0.5
0.06016350551985136,1408.303707527713,0.004034154738708671,0.5
0.06016350551985136,1408.2984839415371,0.003951289985463894,0.5
0.05710448135799434,1407.9299281982683,0.0038263650159977044,0.5
0.05710448135799434,1407.9246682825096,0.0036948007183981455,0.5
0.04996634339007208,1407.0715840514508,0.003486537467287329,0.5
0.04996634339007208,1407.066239361738,0.003281667853951158,0.5
0.04690731922821506,1406.6975625149323,0.0030502866210602776,0.5
0.04690731922821506,1406.6921814956368,0.002826792078353184,0.5
0.042828205422149795,1406.202308318134,0.0025707218914643813,0.5
0.042828205422149795,1406.1968788544673,0.002327405113807137,0.5
0.0397691812602928,1405.8281172337074,0.0020661927467280116,0.5
0.0397691812602928,1405.822651440458,0.0018207706526231586,0.5
0.04180873816332542,1406.0594317263121,0.0016111824836960013,0.5
0.04180873816332542,1406.0539901552481,0.0014144972192430797,0.5
0.03874909161608453,1405.6851425039667,0.0011998115296668259,0.5
0.03874909161608453,1405.6796645959284,0.0010005953513998634,0.5
0.03161157603354614,1404.8264362957143,0.0007449226583772139,0.5
0.03161157603354614,1404.8208736211136,0.0005110926213649433,0.5
0.03365051055119489,1405.0574831024921,0.00031847947012356257,0.5
0.03365051055119489,1405.0519446426854,0.0001435352366557021,0.5
0.02855192948630525,1404.440827946682,-6.561806029754724e-05,0.5
0.02855192948630525,1404.435228935107,-0.00025352793725398387,0.5
0.03059148638933787,1404.6718760026356,-0.0004009836177981807,0.5
0.03059148638933787,1404.6663012132462,-0.0005316888121989669,0.5
0.03059148638933787,1404.6607264238569,-0.0006466650430986797,0.5
0.03059148638933787,1404.6551516344675,-0.0007469103256929279,0.5
0.032631043292370515,1404.891822924182,-0.0008130009593689601,0.5
0.032631043292370515,1404.8862723569782,-0.0008684175248805442,0.5
0.03569006745422751,1405.2440539468678,-0.0008833601045979974,0.5
0.03569006745422751,1405.2385397092469,-0.0008923916258207152,0.5
0.03365051055119489,1404.9907793925224,-0.0009164536058223838,0.5
0.03365051055119489,1404.9852409327157,-0.0009335271197947736,0.5
0.03874909161608453,1405.585280709106,-0.0008932398361220541,0.5
0.03874909161608453,1405.579802801068,-0.0008525150816359963,0.5
0.04180873816332542,1405.9377309732474,-0.0007810037617179555,0.5
0.04180873816332542,1405.9322894021836,-0.000712738554983129,0.5
0.04486776232518244,1406.290179988213,-0.0006171459345282992,0.5
0.04486776232518244,1406.284774746732,-0.0005280268464463108,0.5
0.04486776232518244,1406.2793695052508,-0.00044517953294028975,0.5
0.04486776232518244,1406.2739642637698,-0.0003683910531201693,0.5
0.04486776232518244,1406.2685590222886,-0.00029743946601646005,0.5
0.04486776232518244,1406.2631537808077,-0.0002320958402930394,0.5
0.047926786487039436,1406.6210806964198,-0.00014153585632192565,0.5
0.047926786487039436,1406.6157117845214,-5.9324191466313605e-05,0.5
0.04078864851911715,1405.7625185573227,-5.6418451818154085e-05,0.5
0.04078864851911715,1405.7570648714702,-5.352119387571976e-05,0.5
0.04996634339007208,1406.841681580022,4.1130892951399076e-05,0.5
0.04996634339007208,1406.8363368903092,0.00012611211663104903,0.5
0.04588722958400679,1406.3465000423894,0.00016117351929892582,0.5
0.04588722958400679,1406.3411069083054,0.0001919229141035203,0.5
0.04180873816332542,1405.8512955391386,0.00017785284065032403,0.5
0.04180873816332542,1405.8458539680746,0.00016430051033919577,0.5
0.042828205422149795,1405.9614984750003,0.00016147658309572814,0.5
0.042828205422149795,1405.9560690113337,0.00015812766566112863,0.5
0.04384767268097417,1406.0717256256564,0.00016451767422992716,0.5
0.04384767268097417,1406.0663082693868,0.00016944609357069624,0.5
0.042828205422149795,1405.9398048351275,0.0001628397679212912,0.5
0.042828205422149795,1405.9343753714606,0.0001560798759972202,0.5
0.04384767268097417,1406.0500319857836,0.0001594102464738139,0.5
0.04384767268097417,1406.0446146295137,0.00016161052867037917,0.5
0.0397691812602928,1405.5547790381613,0.00012199781579712231,0.5
0.0397691812602928,1405.549313244912,8.573638513220553e-05,0.5
0.04384767268097417,1406.028265686745,9.345732981493308e-05,0.5
0.04384767268097417,1406.0228483304754,9.993889338031319e-05,0.5
0.04078864851911715,1405.6540988171125,7.468236450368352e-05,0.5
0.04078864851911715,1405.64864513126,5.1578076692198416e-05,0.5
0.03569006745422751,1405.0376132092106,-2.045948337049559e-05,0.5
