Depth_wrt_startup,Correction_depth,heav_data,cude_tra_data
0.0,1460.734045,0.0,0.0
0.0030590241618569936,1461.0991584718117,3.0590241618569936e-05,4.162037037037037e-06
0.0030590241618569936,1461.1001235547408,8.231910495161216e-05,1.662962962962963e-05
0.0030590241618569936,1461.100222275391,0.00012265747923491952,3.7375e-05
0.0030590241618569936,1461.0994416561882,0.00015300413673591587,6.637037037037038e-05
0.0040784914206813405,1461.2186263363255,0.0001848763484054024,0.00010358796296296296
0.0040784914206813405,1461.2158827224637,0.00021636001647611309,0.00014899999999999996
0.006118048323713987,1461.454056402598,0.00025815192533108094,0.00020257870370370365
0.006118048323713987,1461.449220366443,0.0003054609508477415,0.00026429629629629633
0.0040784914206813405,1461.2017855572954,0.00031758957094357417,0.00033412499999999995
0.0040784914206813405,1461.1956431935832,0.0003030314789852505,0.00041203703703703704
0.006118048323713987,1461.4303501795,0.00030588497121558964,0.0004980046296296295
0.006118048323713987,1461.42198682375,0.00032074814472064236,0.0005919999999999999
0.00917707248557098,1461.7754021719302,0.0003572913608322308,0.0006939953703703702
0.00917707248557098,1461.76478595321,0.0004076429797675388,0.0008039629629629628
0.00509858106488964,1461.2699039350948,0.0003999078513572358,0.0009218749999999997
0.00509858106488964,1461.2584074105437,0.00034934772307925474,0.0010477037037037037
0.01019716212977928,1461.850355712839,0.00035275095677755766,0.001181421296296296
0.01019716212977928,1461.8360401536459,0.00039470135625233564,0.001323
0.001019467258824347,1460.7329465353,0.0003294147728824684,0.0014724120370370368
0.001019467258824347,1460.7185851051859,0.0001876827411988367,0.0016296296296296295
0.012236096647428002,1462.0327418140594,0.00018148480940688365,0.0017946249999999998
0.012236096647428002,1462.0141458814,0.000273970474894339,0.0019673703703703698
0.00509858106488964,1461.1487290570692,0.00027231011835267407,0.0021478379629629625
0.00509858106488964,1461.1299340181063,0.0002015605048153383,0.0023359999999999995
0.006118048323713987,1461.2309625490075,0.0001506233798594688,0.0025318287037037032
0.006118048323713987,1461.209943407653,0.00011568143534180016,0.0027352962962962956
0.006118048323713987,1461.187956700629,8.518340504687789e-05,0.0029463749999999993
0.006118048323713987,1461.1650089805373,5.886364539722636e-05,0.0031650370370370365
0.00509858106488964,1461.0202504312333,2.6233029821352786e-05,0.0033912546296296286
0.00509858106488964,1460.995570699997,-9.870745865384099e-06,0.003624999999999999
0.006118048323713987,1461.090765157951,-2.873283418060185e-05,0.0038662453703703693
0.006118048323713987,1461.0639635328014,-3.429071485793219e-05,0.0041149629629629635
0.00509858106488964,1460.9153894607364,-4.833660448038398e-05,0.004371125000000001
0.00509858106488964,1460.8869316848345,-6.797179333397375e-05,0.004634703703703706
0.00713751558253839,1461.0992410194015,-6.219718635038184e-05,0.004905671296296299
0.00713751558253839,1461.0685631088072,-3.7989152423835155e-05,0.005184000000000004
0.006118048323713987,1460.9161883291838,-2.785447336433411e-05,0.005469662037037042
0.006118048323713987,1460.8839983766863,-2.8292050023469646e-05,0.005762629629629635
-0.0020395569030326466,1459.88384952394,-0.00010968569773564044,0.006062875000000007
-0.0020395569030326466,1459.8512506886705,-0.0002469517133086847,0.006370370370370377
0.00509858106488964,1460.663655960088,-0.0002820698974835954,0.006685087962962972
0.00509858106488964,1460.6274910661775,-0.00024092010864922123,0.00700700000000001
0.0040784914206813405,1460.4695701184426,-0.0002132182170738422,0.0073360787037037144
0.0040784914206813405,1460.431927365523,-0.00019591467602668374,0.007672296296296309
0.008157605226746634,1460.8769977485877,-0.0001373901887402261,0.008015625000000014
0.008157605226746634,1460.8369629573062,-5.066635095226201e-05,0.008366037037037052
0.001019467258824347,1459.950032994041,-5.084002801391478e-05,0.008723504629629647
0.001019467258824347,1459.9098139842858,-0.00011425925861359007,0.009088000000000018
0.006118048323713987,1460.4730218927093,-0.00011247495531823779,0.009459495370370389
0.006118048323713987,1460.4299716857845,-6.300822778783211e-05,0.009837962962962982
0.00509858106488964,1460.2653184436897,-3.193926995417288e-05,0.010223375000000022
0.00509858106488964,1460.2209388550964,-1.5342571790947587e-05,0.010615703703703726
0.00713751558253839,1460.4174720832539,1.8781224197485638e-05,0.011014921296296323
0.00713751558253839,1460.3711526693814,6.4415535877808e-05,0.011421000000000028
0.008157605226746634,1460.4450476097431,0.00011035793998767015,0.011833912037037065
0.008157605226746634,1460.39711587664,0.00015465805220326665,0.01225362962962966
0.012236096647428002,1460.8319901648601,0.00022839142076415652,0.012680125000000032
0.012236096647428002,1460.7819777730954,0.00032048814487560973,0.013113370370370405
0.00713751558253839,1460.126981980439,0.00033801941820797607,0.013553337962963
0.00713751558253839,1460.0766781758475,0.00029991860156268994,0.014000000000000035
0.011216629388603655,1460.5091205427957,0.00030415712267600883,0.014453328703703737
0.011216629388603655,1460.4564822446089,0.00033853096762960727,0.014913296296296332
0.008157605226746634,1460.0405410274918,0.00032935991531267997,0.015379875000000034
0.008157605226746634,1459.9870724646091,0.00028815054108619753,0.015853037037037068
0.006118048323713987,1459.6909927540594,0.00022890772241530968,0.01633275462962966
0.006118048323713987,1459.6362153464563,0.00015822150313176626,0.01681900000000003
0.006118048323713987,1459.580531315283,9.796341249017081e-05,0.017311745370370397
0.006118048323713987,1459.5239540031675,4.7295503318477534e-05,0.01781096296296299
0.006118048323713987,1459.4664968946665,5.357064713937893e-06,0.018316625000000024
0.006118048323713987,1459.4081733946389,-2.8714720858686175e-05,0.01882870370370373
0.0020389345176487494,1458.865422512874,-9.655914340487048e-05,0.019347171296296314
0.0020389345176487494,1458.8060830073484,-0.0001863929401757595,0.019872000000000018
0.01019716212977928,1459.7128943579073,-0.00017403923339903926,0.020403162037037053
0.01019716212977928,1459.650237792435,-8.730628794697434e-05,0.020940629629629646
0.01019716212977928,1459.5869867133551,-1.5395965317007905e-05,0.021484375000000014
0.01019716212977928,1459.5231271967214,4.314353445515513e-05,0.02203437037037038
0.008157605226746634,1459.216858657416,6.934631167399416e-05,0.022590587962962972
0.008157605226746634,1459.152081230725,7.089870282994595e-05,0.023153000000000007
0.0,1458.1194978651247,-1.0765215487397697e-05,0.02372157870370371
0.0,1458.0546126172,-0.00015012716640129238,0.024296296296296302
