Depth_wrt_startup,Correction_depth
0.0,1407.825574
0.0,1407.766193
0.0,1407.706812
-0.007138137967922287,1406.7988437191123
-0.007138137967922287,1406.738614979571
-0.0030590241618569936,1407.1633143975794
-0.0030590241618569936,1407.1035701017518
0.0,1407.4074849292622
0.0,1407.3481039292624
0.001019467258824347,1407.4099179738255
0.001019467258824347,1407.350658047796
0.013256186291636302,1408.7461086047672
0.013256186291636302,1408.6883019359634
0.01529574319466892,1408.8729593459348
0.01529574319466892,1408.815394898988
0.023453348421415582,1409.7276127774921
0.023453348421415582,1409.6710171440575
0.029571396745129597,1410.3417397572985
0.029571396745129597,1410.2858707155187
0.0387490916160845,1411.3210530334018
0.0387490916160845,1411.2662739530201
0.04996572100468816,1412.5449363214275
0.04996572100468816,1412.4914893503853
0.06016288313446744,1413.650288783569
0.06016288313446744,1413.5980528478958
0.06526146419935708,1414.1519401143355
0.06526146419935708,1414.1003096963468
0.077498183232169,1415.5033897613587
0.077498183232169,1415.4532126005956
0.09279392642683792,1417.2214050461712
0.09279392642683792,1417.1730444384616
0.09891259713593584,1417.8520760670765
0.09891259713593584,1417.8044421249376
0.10910975926571512,1418.9690545870244
0.10910975926571512,1418.9226316802542
0.1193069213954944,1420.0884551777099
0.1193069213954944,1420.0432433063086
0.12950408352527368,1421.2102778391331
0.12950408352527368,1421.1662770031007
0.1386811560108447,1422.2132535370822
0.1386811560108447,1422.1703425885323
0.14989840778483224,1423.46094707842
0.14989840778483224,1423.4193683131255
0.16009556991461152,1424.5900359520565
0.16009556991461152,1424.5496682221305
0.17131219930321517,1425.8427419409936
0.17131219930321517,1425.8037063204074
0.18252882869181883,1427.0981121486097
0.18252882869181883,1427.0604086373628
0.19170652356277373,1428.1137564857786
0.19170652356277373,1428.07714293593
0.20394324259558566,1429.4952398690818
0.20394324259558566,1429.460079576459
0.21108138056350795,1430.273506564724
0.21108138056350795,1430.2391940116424
0.23045561517885824,1432.5081052328005
0.23045561517885824,1432.4760936025702
0.23351463934071523,1432.8077410956782
0.23351463934071523,1432.7760927612755
0.2416728669528458,1433.7143007419725
0.2416728669528458,1433.6836212949975
0.2569686101475147,1435.471311454361
0.2569686101475147,1435.4424485604395
0.25492905324448206,1435.1711215877428
0.25492905324448206,1435.1420164719643
0.267165772277294,1436.5676218391864
0.267165772277294,1436.5399699806335
0.27838240166589767,1437.8457595708696
0.27838240166589767,1437.8194398216563
0.27838240166589767,1437.793120072443
0.27838240166589767,1437.7668003232295
0.28756009653685255,1438.8315319336787
0.28756009653685255,1438.8063021458636
0.29775725866663183,1439.9933187622742
0.29775725866663183,1439.969300009828
0.29775725866663183,1439.9452812573818
0.29775725866663183,1439.9212625049356
0.2997961931842806,1440.1396338416155
0.2997961931842806,1440.1158572371105
0.3048947742491702,1440.6982038347182
0.3048947742491702,1440.6750327478976
0.30285583973152147,1440.409471571951
0.30285583973152147,1440.386058337189
0.30999335531405986,1441.2111583936662
0.30999335531405986,1441.1885928245301
0.31407246912012515,1441.6509554129436
0.31407246912012515,1441.6288742875213
0.3120329122170925,1441.364329083324
0.3120329122170925,1441.3420057360447
0.3181515829261904,1442.04707462509
0.3181515829261904,1442.0254779433817
0.3222300743468718,1442.4887354295743
0.3222300743468718,1442.4676231176638
0.32019051744383914,1442.2040467269785
0.32019051744383914,1442.182692193211
0.3293682123147941,1443.2523890191064
0.3293682123147941,1443.2321244467373
0.3273286554117614,1442.9693957955933
0.3273286554117614,1442.9488890013674
0.3303876795736184,1443.2920413304794
0.3303876795736184,1443.2718978320809
0.3252890985087288,1442.6456311315696
0.3252890985087288,1442.6248821154866
0.3303876795736184,1443.2102563015167
0.3303876795736184,1443.1901128031182
0.3334473261208593,1443.5337024177063
0.3334473261208593,1443.5139222890512
0.3334473261208593,1443.4941421603958
0.3334473261208593,1443.4743620317406
0.33242723647665107,1443.3333128688737
0.33242723647665107,1443.313411592332
0.33650635028271636,1443.7784384733402
0.33650635028271636,1443.7590216405124
0.3334473261208593,1443.3759456843468
0.3334473261208593,1443.3561655556916
0.3344667933796837,1443.4575804715994
0.3344667933796837,1443.4379214169148
0.3293682123147941,1442.8121391601173
0.3293682123147941,1442.7918745877482
0.33242723647665107,1443.1352691387171
