Depth_wrt_startup,Correction_depth,heav_data
0.008157605226746634,1461.3830142027477,0.0001654215354374397
0.008157605226746634,1461.3693306479379,0.0002095822035531595
0.006118048323714043,1461.1137358716037,0.00022097995338414545
0.006118048323714043,1461.1001233792085,0.00020766302400448657
0.004079113806065293,1460.8445514540138,0.00017254656014999026
0.004079113806065293,1460.8307799433492,0.00012247774279016346
0.00509858106488964,1460.9375243876923,8.979265814750386e-05
0.00509858106488964,1460.9229093095664,7.078912922801981e-05
0.00509858106488964,1460.9080103601825,5.405304707613606e-05
0.00509858106488964,1460.8928294913028,3.9471163964840534e-05
0.00509858106488964,1460.877368846435,2.6910873308458303e-05
0.00509858106488964,1460.8616306928843,1.6226404055760713e-05
0.0010194672588244025,1460.3620432269947,-3.352705011653476e-05
0.0010194672588244025,1460.346434808948,-0.00010990319647471999
0.004079113806065293,1460.6931042225149,-0.0001390859963993333
0.004079113806065293,1460.6761319811085,-0.0001325480886314247
0.0020395569030326466,1460.4171062341213,-0.00014513285238796392
0.0020395569030326466,1460.3999447529761,-0.0001709286272839929
0.004079113806065293,1460.6242281982518,-0.00016818426521673615
0.004079113806065293,1460.6060578673264,-0.0001444140233824768
0.009177694870954933,1461.1920881713609,-7.143406075414783e-05
0.009177694870954933,1461.172611553275,3.4922399861615365e-05
0.004079113806065293,1460.5486871546427,6.942266977411299e-05
0.004079113806065293,1460.52999681753,5.016336366026551e-05
0.0030590241618569936,1460.3900952071829,2.3410579440512517e-05
0.0030590241618569936,1460.3710155881688,-7.884198320245831e-06
0.0010194672588244025,1460.1098316798123,-5.347893467365935e-05
0.0010194672588244025,1460.090464900417,-0.00010775192046178494
0.0010194672588244025,1460.070712781947,-0.00014966844625940428
0.0010194672588244025,1460.05059372848,-0.00018078087338770375
0.004079113806065293,1460.3928425009135,-0.00017195515681668575
0.004079113806065293,1460.3715317849612,-0.00013400665836839655
0.0010194672588244025,1459.9873115512935,-0.00013132206375515086
0.0010194672588244025,1459.9661223629375,-0.00015419252488383588
0.006118048323714043,1460.5490391414921,-0.00011880598458950355
0.006118048323714043,1460.5263660641997,-4.2001313809501774e-05
0.0030590241618569936,1460.1409605482113,-9.582797166735536e-06
0.0030590241618569936,1460.1186019987292,-1.0673182566569524e-05
0.00509858106488964,1460.3377829452156,9.04169792909207e-06
0.00509858106488964,1460.3145916040287,4.3195197039667266e-05
0.006118048323714043,1460.4120962905718,8.023457504364952e-05
0.006118048323714043,1460.3884046334379,0.0001178892254948415
0.0030590241618569936,1460.0019321036928,0.00011556230268797188
0.0030590241618569936,1459.978460512553,8.39534830641898e-05
0.00509858106488964,1460.1964852668389,7.715289085810978e-05
0.00509858106488964,1460.172097787465,8.853644719444614e-05
-0.006118048323713987,1458.8177949526194,-1.608914514467231e-05
-0.006118048323713987,1458.7948705848012,-0.0002014802479076707
0.0020395569030326466,1459.7383465789458,-0.000266247901174185
0.0020395569030326466,1459.7127729130957,-0.0002402391993545618
0.004079113806065293,1459.9287561727515,-0.00019421804304258769
0.004079113806065293,1459.902388174246,-0.00013489960693586174
0.0,1459.3923090800163,-0.00012508309170845868
0.0,1459.3663369830947,-0.00015147028696368183
0.00509858106488964,1459.9444735757688,-0.00011898395577638032
0.00509858106488964,1459.9170237678268,-4.452507736980252e-05
0.00509858106488964,1459.889489399509,1.66314774826175e-05
0.00509858106488964,1459.8618548860568,6.585270462784506e-05
0.0030590241618569936,1459.5923180890848,8.407677451483956e-05
0.0030590241618569936,1459.564777655139,7.88869021995922e-05
0.004079113806065293,1459.6579399899665,8.338712309708757e-05
0.004079113806065293,1459.6297730057638,9.463083816116627e-05
0.0020395569030326466,1459.3596304758305,8.154705817863542e-05
0.0020395569030326466,1459.3314189742202,5.104582883655202e-05
0.0030590241618569936,1459.423778821452,3.556591105553436e-05
0.0030590241618569936,1459.394832964961,3.152751982005041e-05
0.00509858106488964,1459.6074423601008,4.805375726104942e-05
0.00509858106488964,1459.5776940702694,7.888420167152402e-05
-0.0020395569030326466,1458.701580965723,3.0978654238068425e-05
-0.0020395569030326466,1458.6727142473903,-7.265590085849853e-05
0.004079113806065293,1459.3687455170796,-9.403453767694836e-05
0.004079113806065293,1459.3379645750986,-5.449889176559116e-05
0.00509858106488964,1459.4278869916618,-1.1246229517896266e-05
0.00509858106488964,1459.3966234188538,3.3177029437257805e-05
0.0030590241618569936,1459.1234485175444,4.8134766027034174e-05
0.0030590241618569936,1459.092263544481,4.098116335209623e-05
0.0030590241618569936,1459.0608468632743,3.440912761079047e-05
0.0030590241618569936,1459.0291988779084,2.8432865463918042e-05
0.0020395569030326466,1458.8764634997056,1.2857906914530068e-05
0.0020395569030326466,1458.8445240703256,-9.176993623596528e-06
0.009177694870954933,1459.6585309024333,4.4530250073751524e-05
0.009177694870954933,1459.624868547938,0.0001514313976847546
0.004079113806065293,1458.9868120523224,0.00018416210582970243
0.004079113806065293,1458.954037969682,0.00016129227388498481
0.007138137967922287,1459.2836704537394,0.0001702974307313659
0.007138137967922287,1459.2499127182919,0.00020189143148551986
0.006118048323714043,1459.095112692887,0.00021345078574186438
0.006118048323714043,1459.0612846053941,0.00020958282723217736
0.0030590241618569936,1458.6646278377673,0.0001718827050740298
0.0030590241618569936,1458.630930203895,0.00011055291434043714
0.007138137967922287,1459.080480258342,9.956918035727022e-05
0.007138137967922287,1459.0454624437486,0.00012549505488821343
0.0030590241618569936,1458.5267340935743,0.00010332260653112067
0.0030590241618569936,1458.4921098632678,4.66903526483599e-05
0.0030590241618569936,1458.4571583037466,-6.772243817896586e-08
0.0030590241618569936,1458.421891555331,-3.7940478225011e-05
0.009177694870954933,1459.1116826424798,-6.710782747045981e-06
0.009177694870954933,1459.0748038961272,7.378064407461234e-05
0.007138137967922287,1458.7961105630732,0.00011718314304851335
0.007138137967922287,1458.7594933643572,0.00013175960495073378
0.0030590241618569936,1458.239146578055,0.00010027526252693925
0.0030590241618569936,1458.2028873324841,3.615819780262935e-05
0.00509858106488964,1458.4080736387773,3.932842602959921e-06
0.00509858106488964,1458.3708069136276,-3.888308669869663e-06
0.0010194672588244025,1457.849737506367,-5.094079860450322e-05
0.0010194672588244025,1457.8126939787714,-0.0001247987380526231
0.0010194672588244025,1457.7752577413885,-0.00018225561295105169
0.0010194672588244025,1457.7374527023446,-0.0002253373813630326
0.00509858106488964,1458.1828754775597,-0.00021516669890472124
0.00509858106488964,1458.143720962545,-0.0001661336337471848
0.00509858106488964,1458.1044294400872,-0.00012326446526922746
0.00509858106488964,1458.0649968734597,-8.620149557359843e-05
0.0030590241618569936,1457.7836317525034,-7.494038577195634e-05
0.0030590241618569936,1457.7442424053286,-8.275290513989721e-05
0.004079113806065293,1457.8255439687935,-7.730991301081676e-05
0.004079113806065293,1457.7855121507196,-6.225332698900666e-05
0.00509858106488964,1457.8661513259171,-3.8681562843480595e-05
0.00509858106488964,1457.8255784231233,-9.679245901230313e-06
0.009177694870954933,1458.2684352948388,5.4787432573621185e-05
0.009177694870954933,1458.2268898223795,0.00014267787485975407
0.006118048323714043,1457.8226396854363,0.00018056535496364899
0.006118048323714043,1457.7816010993756,0.0001802911673122006
0.008157605226746634,1457.9821829389848,0.00019704361944510428
0.008157605226746634,1457.9404647711863,0.00022523021512107876
0.004079113806065293,1457.4151503115208,0.00020300270007988223
0.004079113806065293,1457.3739015834992,0.0001444400138763652
0.0020395569030326466,1457.0905695845227,7.386791975788593e-05
0.0020395569030326466,1457.0490755997873,-3.053132382781982e-06
0.0010194672588244025,1456.8862871533024,-7.550214787184214e-05
0.0010194672588244025,1456.8442538422637,-0.00014193400395998688
0.008157605226746634,1457.6480697604813,-0.00012166922998702105
0.008157605226746634,1457.604136097886,-3.870284771861491e-05
0.0010194672588244025,1456.713956295964,-4.214707122496754e-05
0.0010194672588244025,1456.6711341336038,-0.00010838039329991948
0.006118048323714043,1457.2323832554378,-0.00010898705556886817
0.006118048323714043,1457.188016321636,-6.152319304329057e-05
0.006118048323714043,1457.1435427519639,-2.1910061809576268e-05
0.006118048323714043,1457.0989542590466,1.0592317912569021e-05
0.00509858106488964,1456.9333860608285,2.6523583666871673e-05
0.00509858106488964,1456.8887129689706,2.9749418598358293e-05
0.007138137967922287,1457.085646280205,5.219341870528508e-05
0.007138137967922287,1457.0402713803621,8.773870079925679e-05
0.0030590241618569936,1456.511223237826,7.407439938705504e-05
0.0030590241618569936,1456.4663158517449,2.4888729260214607e-05
0.00509858106488964,1456.662904077927,4.971641850087753e-06
0.00509858106488964,1456.6170862164686,7.100476271073411e-06
0.0,1455.9666529478372,-4.229571003406823e-05
0.0,1455.9213126057546,-0.00012739128942734328
0.0020395569030326466,1456.1173626305701,-0.0001735058899886858
0.0020395569030326466,1456.070916766217,-0.00018921043005354409
0.00509858106488964,1456.3868544354896,-0.00016775059797724336
0.00509858106488964,1456.3393926397764,-0.00011965384894210864
0.0030590241618569936,1456.0500346203357,-9.882061947029947e-05
0.0030590241618569936,1456.0026875151987,-9.842659447097895e-05
0.004079113806065293,1456.0760652014367,-8.60388931493595e-05
0.004079113806065293,1456.028142094563,-6.519146028346395e-05
0.004079113806065293,1455.980064632482,-4.706803170320983e-05
0.004079113806065293,1455.9318311401837,-3.1494938651635585e-05
0.008157605226746634,1456.366940154517,2.2501797387867744e-05
0.008157605226746634,1456.317711448124,0.00010251860476056271
0.00509858106488964,1455.9058465381079,0.00013479668658854404
0.00509858106488964,1455.8571176583182,0.00013085294828447835
0.00509858106488964,1455.8082239166954,0.00012517558556448716
0.00509858106488964,1455.759160964324,0.00011820171502520817
0.0020395569030326466,1455.3472814122763,7.971976072721893e-05
0.0020395569030326466,1455.2983778772032,1.9505477829335714e-05
0.006118048323714043,1455.732669404894,1.1146706447052618e-05
0.006118048323714043,1455.6824918726807,4.087101565870304e-05
0.006118048323714043,1455.6322061205494,6.417217859801598e-05
0.006118048323714043,1455.5818036268456,8.182845348996211e-05
0.00509858106488964,1455.4104197516394,8.438266865922243e-05
0.00509858106488964,1455.3599297509415,7.567521647909491e-05
0.004079113806065293,1455.1884018907326,5.699157039225735e-05
0.004079113806065293,1455.1377180872826,3.160119668430671e-05
0.008157605226746634,1455.5703099624284,5.122027548059538e-05
0.008157605226746634,1455.5185044207901,0.00010284624736447696
0.006118048323714043,1455.2248666808314,0.0001223162080163542
0.006118048323714043,1455.1732931743543,0.0001174099139699711
0.00509858106488964,1455.0007012492879,0.00010101329008657656
0.00509858106488964,1454.9489700531992,7.664009223221457e-05
0.0020395569030326466,1454.5343846389994,2.4853314601505153e-05
0.0020395569030326466,1454.482743680207,-4.5096784380645955e-05
0.010197162129779308,1455.3978460139267,-1.9324600805098997e-05
0.010197162129779308,1455.3442067300014,7.533599923209076e-05
0.0020395569030326466,1454.3235379895673,6.900553240931894e-05
0.0020395569030326466,1454.2713183582775,-1.0849972735313018e-05
0.00509858106488964,1454.5813989661049,-4.473681205124239e-05
0.00509858106488964,1454.528004461623,-4.3805053431759923e-05
0.006118048323714043,1454.5952897623365,-3.202445547286746e-05
0.006118048323714043,1454.541374406059,-1.2699301754147267e-05
0.0030590241618569936,1454.1246849621875,-2.7395199609769453e-05
0.0030590241618569936,1454.0710134730007,-6.631027041694149e-05
0.0030590241618569936,1454.0170776112168,-9.657324038958938e-05
0.0030590241618569936,1453.9628902331044,-0.00011925376883104172
0.00509858106488964,1454.1502505073922,-0.00011496658757472264
0.00509858106488964,1454.095256697416,-9.095646763058001e-05
0.00509858106488964,1454.0401297127785,-6.978237150253422e-05
0.00509858106488964,1453.9848682550873,-5.1307233139556545e-05
0.006118048323714043,1454.0503274183668,-2.517414372847751e-05
0.006118048323714043,1453.994622822534,5.646543401163998e-06
0.006118048323714043,1453.9388209681817,3.0504156815136524e-05
0.006118048323714043,1453.8829146293826,5.006000730488706e-05
0.004079113806065293,1453.5851836387271,4.456101238648727e-05
0.004079113806065293,1453.5293868675044,2.091087063371109e-05
0.007138137967922287,1453.8360254261008,3.194771366225764e-05
0.007138137967922287,1453.779308939578,6.781256610535196e-05
0.0010194672588244025,1452.9971601972788,3.4389646051430464e-05
0.0010194672588244025,1452.941307010402,-4.84034991079528e-05
0.004079113806065293,1453.24782484227,-8.395102481907092e-05
0.004079113806065293,1453.1907930476966,-8.361473102396672e-05
0.007138137967922287,1453.4962296668275,-5.116550191018262e-05
0.007138137967922287,1453.4383431417475,3.6204565274411583e-06
0.0020395569030326466,1452.775985180216,-3.057425949588187e-06
0.0020395569030326466,1452.7188515150553,-5.429572568259527e-05
0.006118048323714043,1453.1449407878579,-5.3983572864689796e-05
0.006118048323714043,1453.0865899715232,-1.5999968000946293e-05
0.007138137967922287,1453.1490911174367,2.527124777358633e-05
0.007138137967922287,1453.0904058867764,6.740221742232815e-05
0.006118048323714043,1452.9107383676737,9.00484493201379e-05
0.006118048323714043,1452.8521061968902,9.750242103364e-05
0.004079113806065293,1452.5516419669739,8.13006845059759e-05
0.004079113806065293,1452.4931053815421,4.828418677122835e-05
0.00509858106488964,1452.555211449547,3.081930375034224e-05
0.00509858106488964,1452.4960838581505,2.526315754418087e-05
0.006118048323714043,1452.5576538359694,3.047798329103336e-05
0.006118048323714043,1452.4980394362497,4.329887774245614e-05
0.00509858106488964,1452.3174531221052,4.266753345470146e-05
0.00509858106488964,1452.2577730300532,3.2171322804897586e-05
0.004079113806065293,1452.0770700479009,1.2864268740090044e-05
0.004079113806065293,1452.0172284545192,-1.2193749881166402e-05
0.006118048323714043,1452.1988949109125,-1.1870023383901494e-05
0.006118048323714043,1452.138311187164,6.967839431431361e-06
0.0,1451.3523332528173,-3.908618967850084e-05
0.0,1451.2925480705753,-0.00013071072772182277
0.00509858106488964,1451.8368246186947,-0.00015146055682949553
0.00509858106488964,1451.7754827032697,-0.00011950672475686402
0.0,1451.1096077301938,-0.0001423422913246674
0.0,1451.048906417619,-0.00020402538485070934
0.0020395569030326466,1451.2296742051456,-0.00022972173989893463
0.0020395569030326466,1451.1680225620114,-0.000227820805346121
0.006118048323714043,1451.5896851004852,-0.00018117323437008535
0.006118048323714043,1451.526993603356,-0.00010324451697119154
0.00509858106488964,1451.3434474599762,-4.8357863756803215e-05
0.00509858106488964,1451.2809155216112,-1.2157289517782953e-05
0.006118048323714043,1451.3391725416268,2.7590532772667412e-05
0.006118048323714043,1451.2763281139946,6.843794379799047e-05
0.008157605226746634,1451.4552301751694,0.00012062130577526119
0.008157605226746634,1451.391953287856,0.00017895705182705823
0.0030590241618569936,1450.7242655474229,0.000171827485421699
0.0030590241618569936,1450.661854064498,0.00011690488051347453
0.007138137967922287,1451.0827836310543,0.00011099043849072246
0.007138137967922287,1451.0192368641785,0.00014080572113651945
0.008157605226746634,1451.076500151651,0.00017247898410929302
0.008157605226746634,1451.0126778617155,0.00020403674372318492
0.00509858106488964,1450.5861826917499,0.00019513669017971999
0.00509858106488964,1450.5227941263156,0.00015669371065664026
0.006118048323714043,1450.5800752261562,0.00013277630667148
0.006118048323714043,1450.5161461945502,0.00012005898435382845
0.00509858106488964,1450.3312220249197,9.728516146017277e-05
0.00509858106488964,1450.2671836441295,6.781717364818527e-05
0.011216629388603655,1450.9282489538675,0.00010384175588764121
0.011216629388603655,1450.862831243534,0.0001861137050970587
0.010197162129779308,1450.6766362230132,0.0002390278038142267
0.010197162129779308,1450.6115188794201,0.00026817746586833873
0.011216629388603655,1450.6672417195737,0.0002968946973055612
0.011216629388603655,1450.6019036335538,0.00032369728321775753
0.010197162129779308,1450.4156995950996,0.00032907054926933617
0.010197162129779308,1450.3504919390234,0.0003180035757693101
0.00509858106488964,1449.6807632809482,0.0002520193987351696
0.00509858106488964,1449.6162113911566,0.0001479029176625089
0.00509858106488964,1449.5513376342906,6.0762110131007645e-05
0.00509858106488964,1449.4861611828806,-1.0974905009244256e-05
0.007138137967922287,1449.6624880237548,-4.8478069419971405e-05
0.007138137967922287,1449.596423515536,-5.9579749098122616e-05
0.008157605226746634,1449.651052395894,-5.724691131004476e-05
0.008157605226746634,1449.5844978211042,-4.509584723017446e-05
0.007138137967922287,1449.3969768395712,-4.459246421253041e-05
0.007138137967922287,1449.3303716667774,-5.2513787289225095e-05
0.00509858106488964,1449.0218263561526,-7.832917889786121e-05
0.00509858106488964,1448.9552586518134,-0.00011610936205856334
0.008157605226746634,1449.2511061180237,-0.0001139178936551009
0.008157605226746634,1449.1835878745626,-8.244999475947786e-05
0.006118048323714043,1448.8742094541092,-7.579207703378801e-05
0.006118048323714043,1448.8068803829133,-8.731702114155643e-05
0.0010194672588244025,1448.134955753426,-0.00014598119604158422
0.0010194672588244025,1448.0681513953793,-0.00023661641409972444
0.007138137967922287,1448.726345730255,-0.0002443544371782969
0.007138137967922287,1448.6578326798983,-0.00019091757404460143
0.009177694870954933,1448.8310616025474,-0.00012361548490848532
0.009177694870954933,1448.762115497041,-4.839917675479893e-05
0.011216629388603655,1448.9349136784156,3.3833752405096566e-05
0.011216629388603655,1448.8656752274237,0.00011815084023156371
0.00509858106488964,1448.0712342470251,0.00012302528594046802
0.00509858106488964,1448.00315691474,6.957674725053403e-05
0.011216629388603655,1448.660149336849,8.614369536974875e-05
0.011216629388603655,1448.5906305368314,0.00015299078164009782
0.010197162129779308,1448.4003117243778,0.00019403924884921623
0.010197162129779308,1448.331053092321,0.00021443140721226915
0.008157605226746634,1448.0199783047412,0.00020648465050416244
0.008157605226746634,1447.9509864262845,0.00017777371919998548
0.009177694870954933,1448.0027847955787,0.00016134550496386542
0.009177694870954933,1447.9333426572043,0.0001541579272737935
0.009177694870954933,1447.8638024840752,0.00014541084267481502
0.009177694870954933,1447.7941596883811,0.00013556653340988782
0.009177694870954933,1447.7244104475387,0.00012502026793384413
0.009177694870954933,1447.6545516407714,0.00011410553331420402
0.007138137967922287,1447.3427937157367,8.2703876747332e-05
0.007138137967922287,1447.2730477653113,3.734321673959125e-05
0.011216629388603655,1447.6866022209203,4.067740880250118e-05
0.011216629388603655,1447.6157885783418,7.931267332756306e-05
0.011216629388603655,1447.5449635440402,0.00010910227961647268
0.011216629388603655,1447.4741147423154,0.00013116164495476692
0.004079113806065293,1446.557086555835,7.516578284038493e-05
0.004079113806065293,1446.4873423386848,-3.585477644450607e-05
0.009177694870954933,1447.0216771968317,-7.411527443333687e-05
0.009177694870954933,1446.9504114396673,-5.7812710887910503e-05
0.00509858106488964,1446.3954879377695,-8.430177628766997e-05
0.00509858106488964,1446.3247318064923,-0.00014087031731100424
0.010197162129779308,1446.8581517422208,-0.00013303201062003198
0.010197162129779308,1446.7860595114298,-7.827147021482233e-05
0.013256186291636302,1447.076607273293,-1.8399897207063375e-06
0.013256186291636302,1447.0039900523732,8.763564074119096e-05
0.010197162129779308,1446.5688337900515,0.00012785777351369374
0.010197162129779308,1446.4969090956279,0.00013048038235028572
0.007138137967922287,1446.0622697562442,9.953858863425834e-05
0.007138137967922287,1445.9907055278256,4.5055773548227895e-05
0.011216629388603655,1446.4024327597824,4.085467423227933e-05
0.011216629388603655,1446.3297848175068,7.338298912893579e-05
0.007138137967922287,1445.7736198719442,5.75535677696923e-05
0.007138137967922287,1445.7016056288185,6.933234734142866e-06
0.006118048323714043,1445.5084546290088,-4.440168959581499e-05
0.006118048323714043,1445.4362096653333,-9.432126304087448e-05
0.010197162129779308,1445.8473146374602,-9.217523350451941e-05
0.010197162129779308,1445.7739603075809,-5.197590026973616e-05
0.010197162129779308,1445.7005834680567,-1.8428197641943475e-05
0.010197162129779308,1445.6271771789293,9.095116536824483e-06
0.012236719032811927,1445.7955216951054,5.161199021566648e-05
0.012236719032811927,1445.721697439875,0.0001034273325084798
0.007138137967922287,1445.0434779110187,9.244941548241382e-05
0.007138137967922287,1444.9705551480351,3.591584544851481e-05
0.010197162129779308,1445.2600679688894,2.003239217224127e-05
0.010197162129779308,1445.1862333084734,3.431789783370461e-05
0.009177694870954933,1444.9914855764225,3.5043302719851624e-05
0.009177694870954933,1444.9177029579544,2.5790728679102167e-05
0.011216629388603655,1445.0855262840805,3.8196109805896375e-05
0.011216629388603655,1445.0111918191903,6.587010799387131e-05
0.012236719032811927,1445.0577682432665,9.723705766903002e-05
0.012236719032811927,1444.983216096781,0.0001299800205345132
0.009177694870954933,1444.5460254018815,0.0001234452079473422
0.009177694870954933,1444.4719786399787,8.827841947421995e-05
0.010197162129779308,1444.5186414780212,6.831291038971136e-05
0.010197162129779308,1444.4441363597057,6.0019815886033995e-05
0.008157605226746634,1444.1277497542965,3.1767964301291096e-05
0.008157605226746634,1444.0533945167297,-1.0074844732261719e-05
0.012236719032811927,1444.462434356101,-2.9852118099918813e-06
0.012236719032811927,1444.3870543483433,3.952605950572894e-05
0.016315210453493295,1444.795186494107,0.0001139950964991553
0.016315210453493295,1444.7191409043778,0.0002088583822938915
0.012236719032811927,1444.1597534518921,0.00024094964177678757
0.012236719032811927,1444.0846707418216,0.0002256651197190865
0.016315210453493295,1444.4930163651927,0.0002497875754124926
0.016315210453493295,1444.417106194315,0.0003012934680668318
0.016315210453493295,1444.3412826420445,0.00033729619756027847
0.016315210453493295,1444.2655203875286,0.000360058213101264
0.014276275935844573,1443.948082986403,0.0003512739959193786
0.014276275935844573,1443.872714814567,0.00031914294527064265
0.012236719032811927,1443.555473425107,0.0002666654878283297
0.012236719032811927,1443.480265975367,0.00020074275754121984
0.012236719032811927,1443.4048775061185,0.0001435362521843162
0.012236719032811927,1443.3293156011061,9.447538246002687e-05
0.013256186291636302,1443.374444908194,6.313808018941727e-05
0.013256186291636302,1443.2983909641007,4.573202560804864e-05
0.011216629388603655,1442.980443223529,1.0369787180900865e-05
0.011216629388603655,1442.9045173830834,-3.682640478414023e-05
0.009177694870954933,1442.586692400171,-9.474588442153167e-05
0.009177694870954933,1442.5107471755646,-0.00015821327042975865
0.014276275935844573,1443.038988766603,-0.00015563394564112144
0.014276275935844573,1442.9617313821793,-0.00010470430885977828
0.015295743194668948,1443.0053423907457,-5.126986621803228e-05
0.015295743194668948,1442.9279319223517,2.1600833626885068e-06
0.012236719032811927,1442.4879173158743,1.4807113322695106e-05
0.012236719032811927,1442.41108170197,-2.76097484171089e-06
0.011216629388603655,1442.2132038434554,-2.713963319934101e-05
0.011216629388603655,1442.1363189567885,-5.555217872693834e-05
0.010197162129779308,1441.9384328684653,-8.770691060119199e-05
0.010197162129779308,1441.8614380906477,-0.00012126321012009895
0.012236719032811927,1442.0260626414931,-0.00012574727428805852
0.012236719032811927,1441.948407518155,-0.00010863729960719631
0.019374857000734214,1442.7169140914068,-2.133544767642852e-05
0.019374857000734214,1442.6379618484548,0.00011402713421845419
0.015295743194668948,1442.075677270097,0.00018071602262086138
0.015295743194668948,1441.9978490191786,0.000194592911442993
0.015295743194668948,1441.9200207044425,0.0002021407908942888
0.015295743194668948,1441.8421808484452,0.00020441895174261928
0.012236719032811927,1441.4016754615332,0.0001717951708018805
0.012236719032811927,1441.3242911126245,0.00011457887741720325
0.015295743194668948,1441.609384719859,9.664978719519347e-05
0.015295743194668948,1441.5311699031715,0.00010782451186004994
0.015295743194668948,1441.4529348208596,0.00011483006872603922
0.015295743194668948,1441.374672492615,0.00011832566923341394
0.014276275935844573,1441.1755199953095,0.00010871720348243966
0.014276275935844573,1441.097354411518,8.969623195865182e-05
0.013256186291636302,1440.8981721052016,6.238636258088554e-05
0.013256186291636302,1440.82000455183,2.9900780357048106e-05
0.01835476735652594,1441.3461417478907,5.4005902097361175e-05
0.01835476735652594,1441.2668820673607,0.00011839351829872412
0.015295743194668948,1440.8250780273986,0.00013771072879353985
0.015295743194668948,1440.7465049581976,0.00012321339075877018
0.017335300097701567,1440.9096520601267,0.00012952814189128522
0.017335300097701567,1440.8306048881695,0.00015054130594352878
0.01835476735652594,1440.8724296880619,0.00017490012013381131
0.01835476735652594,1440.7932325376398,0.00020048723517782048
0.017335300097701567,1440.5932148759966,0.000207213880487725
0.017335300097701567,1440.5142447956123,0.00019955537447707375
0.023453348421415582,1441.1605281906254,0.0002507459046148839
0.023453348421415582,1441.080467240614,0.0003425147653998688
0.019374857000734214,1440.517113772258,0.0003695634107554304
0.019374857000734214,1440.4381092250906,0.0003477539249882186
0.017335300097701567,1440.1172852968164,0.00030309404175979913
0.017335300097701567,1440.0385453796957,0.00024281231477509338
0.017335300097701567,1439.9596710099468,0.00018937675224462436
0.017335300097701567,1439.8806665443396,0.0001425005227211027
0.02039432425955859,1440.164180758569,0.00013241707100698747
0.02039432425955859,1440.0844235322097,0.00014926807865290971
0.01835476735652594,1439.7628924714832,0.00013968946402334131
0.01835476735652594,1439.6834903908598,0.00011092416646625422
0.017335300097701567,1439.4831409197616,7.532481679807271e-05
0.017335300097701567,1439.4037292863438,3.588484983868286e-05
